name,artists,id,release_date,hit
How Do You Sleep?,Sam Smith,6b2RcmUt1g9N9mQ3CbjX2Y,2019-07-19,1.0
How I Look On You,Ariana Grande,4mDLApzbhjNSutiW2EOakg,2019-11-01,0.0
How It Feels to Be Lost,Sleeping With Sirens,3A1jkLwsYjaH30J0v6oZCF,2019-09-06,0.0
"How It Is (feat. Roddy Ricch, Chip & Yxng Bane)","The Plug, Roddy Ricch, Yxng Bane, Chip",4mDrvj0dNff0WPUTFuyTKK,2019-07-05,0.0
HP,Maluma,1LIqNVhaIgxXUt2eVoIQJ3,2019-05-17,0.0
Hundred,Khalid,0HEckRWFSknIupbGzavk5d,2019-04-05,0.0
Hurry On Home,Sleater-Kinney,6EUSmVljC3J77F8SHpthqm,2019-08-16,0.0
Hurts 2B Human (feat. Khalid),"P!nk, Khalid",7c5h27Ju8JE5xWKTQ88KhL,2019-04-22,0.0
Hustle Hard,PINK MOLLY,3X8ltZvtWmafkQYubMsGby,2019-10-10,0.0
Hypersonic Missiles,Sam Fender,6CltzquypraYIlWFp48m1O,2019-09-13,0.0
Hyperspace,"Beck, Terrell Hines",67sNRKurw0zw1weKXhnNjv,2019-11-22,0.0
I,Lil Skies,4ZT9FnbFu1PaBfV3itxiqT,2019-03-01,1.0
I Am Broken Too,Killswitch Engage,6lb2sSTeFSUWX1KQSDt8GL,2019-08-16,0.0
i apologise if you feel something,Bring Me The Horizon,4mrjzz6ETpW3wosJUYmKoL,2019-01-25,0.0
I Believe,Jonas Brothers,1vYh9x8UmFTLbXiizk9Qc5,2019-06-07,0.0
"I Believed You, William Blake",Frank Turner,4N1PJshrO7sHB468RoZQjL,2019-08-16,0.0
I Can Do Hard Things,Jennifer Nettles,0QrZ6ENSlmjPrEQcWPSFQT,2019-06-07,0.0
"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)","benny blanco, Selena Gomez, J Balvin, Tainy",1WSGTYKLEpKfNQYYW5Oymt,2019-02-28,1.0
I Don't Belong In This Club,"Why Don't We, Macklemore",6N22Yl2nHPnksP1hu3mxJE,2019-03-20,0.0
I Don't Care (with Justin Bieber),"Ed Sheeran, Justin Bieber",3HVWdVOQ0ZA45FuZGSfvns,2019-05-10,1.0
i don't know what to say,Bring Me The Horizon,013TFRzJWkT41RRSgSenfI,2019-01-25,0.0
I Don't Wanna Ride The Rails No More,Vince Gill,3vNavMsGnaDLe8fcOGlz2a,2019-08-23,0.0
I Don't Want Your Money (feat. H.E.R.),"Ed Sheeran, H.E.R.",3FHXUqaUer9o231Je1zxIN,2019-07-12,0.0
I Fell In Love With The Devil,Avril Lavigne,6HHtTXPyBTJsLQT0y3afnm,2019-02-15,0.0
I Forgot That You Existed,Taylor Swift,43rA71bccXFGD4C8GOpIlN,2019-08-23,0.0
I Get No Joy,Jade Bird,4arr0qyAa5BW0X0EXZwZDu,2019-04-19,0.0
I Got You (Always and Forever),"Chance the Rapper, En Vogue, Ari Lennox, Kierra Sheard",333OkWOgbV6C8I5wRLfuSx,2019-07-26,0.0
I Guess I Just Feel Like,John Mayer,4Im6GRj17qa7NW76OsJh1s,2021-07-16,0.0
I Hear You Paint Houses,"Robbie Robertson, Van Morrison",2uPQxjhq8wEyXdIN0viozW,2019-09-20,0.0
I Hope - Downtown Session,Gabby Barrett,2jIuJZvhZhuX4uoQikOg1U,2019-10-25,0.0
I Hope You’re Happy Now,"Carly Pearce, Lee Brice",70bbnfAQrEe77yDsombX1j,2019-11-22,1.0
I Just Wanna Shine,Fitz and The Tantrums,4GZ3YCkuH0VvTluVLwUp4g,2019-09-20,0.0
I Like Myself,Kate Davis,76FJA5N4esa1ICAUwrvyU9,2019-11-08,0.0
I Lost a Friend,FINNEAS,49MMefftWPcltNP4OOJGSs,2019-05-03,0.0
I Love Sausage Rolls,LadBaby,5TWDw3pIxEi4NeFJPZtBGD,2019-12-13,0.0
i love you,Billie Eilish,6CcJMwBtXByIz4zQLzFkKc,2019-03-29,0.0
I Rise,Madonna,7utnsT1Zjty7H3sO46vpt8,2019-06-14,0.0
I Spy,"Krept & Konan, Headie One, K-Trap",0DQYfM3sCUBCehTE2gdxaP,2019-11-01,0.0
I THINK,"Tyler, The Creator",4f8Mh5wuWHOsfXtzjrJB3t,2019-05-17,1.0
I Think He Knows,Taylor Swift,2YWtcWi3a83pdEg3Gif4Pd,2019-08-23,0.0
I Think I'm OKAY (with YUNGBLUD & Travis Barker),"Machine Gun Kelly, YUNGBLUD, Travis Barker",2gTdDMpNxIRFSiu7HutMCg,2019-07-05,0.0
I Told You Everything,Sharon Van Etten,549RAS6rH3AYH2n5b6CIzz,2019-01-18,0.0
I Warned Myself,Charlie Puth,3707IBa4HnS3zDDoWfeUBl,2019-08-21,0.0
I Wish Grandpas Never Died,Riley Green,7Dxes6VnfbZYV0S2QTnVuT,2019-09-20,1.0
I Work for Me,Sarah Potenza,5vmmLzeUt45l0eWufc10SO,2019-03-08,0.0
I'd Do Anything,Baroness,2jMVYfFs8vNQnxVOSwZcY1,2019-06-14,0.0
I'd Rather Be Blue,Bootstraps,78hJoEulDscuVu97eGJ39H,2019-10-18,0.0
I'll Always Remember You... (Debbie's Song),P.P. Arnold,6dxVM3Q55GfzUBPE6OuUpt,2019-08-09,0.0
I'll Be Back,The Who,04FevjVdLhsBwaEvfFnmTu,2019-12-06,0.0
I'll Be Your Girl,Carly Rae Jepsen,51UAm8F9u16skm1R1ckMwr,2019-05-17,0.0
I'll Be Your Santa Tonight,Keith Urban,3r0jsVshXfshN5B3NszJAc,2019-11-08,0.0
I'll Come Too,James Blake,6EvUAsfncetT0RcWshHCbl,2019-01-18,0.0
I'll Kill You (feat. Jhené Aiko),"Summer Walker, Jhené Aiko",7EkiMl81fUHVwpItgtzI4r,2019-10-04,1.0
I'll Stand By You,Bruce Springsteen,3OeOQxizZovHWf3ig8QiEC,2019-08-09,0.0
I'm Done With The World (& It's Done With Me),Foals,06aX9B7cYMOpPFkTUfgqj1,2019-03-08,0.0
I'm Gonna Be,Post Malone,1ckLp8lCl8LipXI0ypX72m,2019-09-06,0.0
i'm so tired... - Stripped - Live in LA,"Lauv, Troye Sivan",4dgY5vCvBBSylaRvgEd6dj,2019-12-20,0.0
"I'm Standing With You - From ""Breakthrough"" Soundtrack",Chrissy Metz,7AlVjh1sSW5PLtqhoNgHPP,2019-03-08,0.0
I've Been Dazed,Michael Kiwanuka,7o0Wmu96vJWVW0KqTowxD3,2019-10-10,0.0
I've Been Waiting (w/ ILoveMakonnen & Fall Out Boy),"Lil Peep, ILOVEMAKONNEN, Fall Out Boy",2v5JTeM6hSmi5wWy7jiwrI,2019-01-31,1.0
If I Can't Have You,Shawn Mendes,6LsAAHotRLMOHfCsSfYCsz,2019-05-03,1.0
If I Die,Jade Bird,5vmGtafKE6PJGxj6ThH0Hj,2019-04-19,0.0
If You're Gonna Lie,FLETCHER,0mPTZjG5PElXTUIxj1nqgp,2019-08-16,0.0
IGOR'S THEME,"Tyler, The Creator",51RN0kzWd7xeR4th5HsEtW,2019-05-17,1.0
ilomilo,Billie Eilish,7qEKqBCD2vE5vIBsrUitpD,2019-03-29,0.0
iMi,Bon Iver,56A3kiXcOAmz6LxxUNfIYf,2019-08-09,0.0
Imperfections,Céline Dion,2d6wvZdvJ0bGJ4Olfm1lsp,2019-11-15,0.0
Impossible Object,Hayden Thorpe,1Eq5NpDd2XCh9DrCtxy3bV,2019-05-24,0.0
In Degrees,Foals,2muJzxNCRL7M2QeCmjPubU,2019-03-08,0.0
In Love By Now,Riley Green,3ZbKXr94aIWo5Zzflzvi2S,2019-09-20,0.0
in my head,Ariana Grande,4T652DlATVHe0jdLKaN3Bw,2019-02-08,1.0
In My Room,Frank Ocean,4S4Mfvv03M1cHgIOJcbUCL,2019-11-02,0.0
in the dark,Bring Me The Horizon,4swVflM7KtMxzfHBWqPv9S,2019-01-25,0.0
Insert Coin,Slipknot,5Oca13ac6cZ0hwZAs1SXse,2019-08-09,0.0
Interlude (Loving The People),Michael Kiwanuka,29h7Mur4Urml85JkCEMaMO,2019-10-10,0.0
Into The Payzone,Sleaford Mods,1GaLEfsYWEnvR6NhmAPJoT,2019-02-22,0.0
Into the Surf,Foals,0u8gxkME8a6kMDdRS1NceU,2019-10-18,0.0
Into the Unknown,"Idina Menzel, AURORA",3Z0oQ8r78OUaHvGPiDBR3W,2019-11-15,1.0
INTRO,DaBaby,77KMttn3Lic7ZQKDlPqp8v,2019-09-27,1.0
Invincible,TOOL,2xKDKtJBLDPd7BF3VmSQQO,2019-08-30,0.0
iPHONE (with Nicki Minaj),"DaBaby, Nicki Minaj",3GX2hFAekmSduZzcS52OnR,2019-09-27,0.0
Iron Lung,Martin Smith,4oc1FR6xowClbZlwsORevk,2019-05-10,0.0
Is There a Pill?,Richard Hawley,6BdlOwTOc2TNE7kinvIi9g,2019-05-31,0.0
Isis,"Joyner Lucas, Logic",36TO60sxDduIsO3xH8IcUh,2019-05-23,0.0
It All Comes Out in the Wash,Miranda Lambert,41FLEFSeRCv19OBn0vLiaH,2019-11-01,0.0
It All Makes Sense to Me,Edwyn Collins,5CZhZ4Jv8FNn2lyo7CsQSh,2019-03-29,0.0
It Doesn't Matter Why,Silversun Pickups,6At8zwn6DPTH1cqpVgQBUx,2019-06-07,0.0
It Might Be Time,Tame Impala,558ubozatFQlweufvHa3Ip,2020-02-14,0.0
It Won’t Always Be Like This,Carly Pearce,7yE2IOsNxaJiHPEaGeaJn8,2020-02-14,0.0
It Won't Always Be Like This - Single Version,Inhaler,4zdGHAXK9Sdb6LeMyMmTa7,2019-03-19,0.0
It's All About You,Edwyn Collins,0GUpsxDziHEVet6GQARTls,2019-03-29,0.0
It’s Nice To Have A Friend,Taylor Swift,1SmiQ65iSAbPto6gPFlBYm,2019-08-23,0.0
It's You,Ali Gatie,5DqdesEfbRyOlSS3Tf6c29,2019-11-08,1.0
Jacques (with Jax Jones),"Jax Jones, Tove Lo",3SgSBvQAFo1B69THXOmgbE,2019-09-20,0.0
Jamais Vu,BTS,0eeeyCAGnGZInPtpkdYiPa,2019-04-12,0.0
"January 11th, 2017",Mike Posner,18S59oCPlugYbJQbnn52xn,2019-01-18,0.0
Jenny of Oldstones (Game of Thrones),Florence + The Machine,1u0THw5xaGd7sYzJEh48Lt,2019-04-22,0.0
Jerome,Lizzo,3kxsEF30mM0TZWfkOv4XsS,2019-04-19,0.0
Jerry Sprunger (with T-Pain),"Tory Lanez, T-Pain",6JsHgIkMYHcbNtKfsal2Mg,2019-11-15,1.0
Jesus Got a Tight Grip,Blake Shelton,0sbgUEoNKHzfzreg2Rx6aR,2019-12-13,0.0
Jesus in LA,Alec Benjamin,0uLPKDuIhkIhttiwezNdiG,2020-05-29,0.0
"Jesus, See the Traveler",Sara Groves,4plS8PfPpBNuSnve4QyByT,2019-02-08,0.0
Jimmy,Tones And I,4kRT3cCwp0uYEqh4hHvxZS,2019-08-29,0.0
Johnny Run Away,Tones And I,7BooBD8k8ABLTFLzgxcT5G,2019-08-29,0.0
Jopping,SuperM,5WrEilrRI5cIW0DxMvQYPZ,2019-10-04,0.0
Joy,Bastille,6Tt1P5CLUrl59oSOTVxON0,2019-06-14,0.0
Juice,Lizzo,0k664IuFwVP557Gnx7RhIl,2019-04-19,0.0
Juicy,"Doja Cat, Tyga",7f5trao56t7sB7f14QDTmp,2019-11-07,1.0
Julien,Carly Rae Jepsen,5ovKXoPXsaCydETxiqbt80,2019-05-17,0.0
Jupiter 4,Sharon Van Etten,74n118P9h9Sz2AwDSc3f8N,2019-01-18,0.0
Just Like You Like It,Backstreet Boys,6aiPCXgBPxlGvOQjyJaGrx,2019-01-25,0.0
Just the Way,"Parmalee, Blanco Brown",5PAvFGse5jjDH9ke8Mae7D,2019-12-13,1.0
Just Us (feat. SZA),"DJ Khaled, SZA",0BnTBAGmr9FtYwkZrwKhwS,2019-05-17,1.0
Just You and I,Tom Walker,03x2rVJRFUrvwlfxoHd9Mo,2019-03-01,0.0
K,Mac DeMarco,0SMxKocTYMTE8C4dktdlRX,2019-05-10,0.0
Keanu Reeves,Logic,3PYx9Wte3jwb48V0wArMOy,2019-05-10,1.0
Keisha & Becky - Remix,"Russ Millions, Tion Wayne, Aitch, Swarmz, Sav'o, JAY1",5wIjM4q7oIgiLqn8Qfoyxh,2019-04-11,0.0
Kill My Mind,Louis Tomlinson,44zoniDjX4tfoAeYrnA5XX,2019-09-05,0.0
Kill This Love,BLACKPINK,6hvczQ05jc1yGlp9zhb95V,2019-04-05,1.0
Killers Who Are Partying,Madonna,68vWLW3xY35CHvYS2Sn55Q,2019-06-14,0.0
Killing Me Slowly,Bad Wolves,34lLAsdH4Y5TLf1B2SIj1I,2019-10-25,0.0
Kilos (feat. Aitch),"Bugzy Malone, Aitch",2LA9gKY5t2kx4BY5GSy3Us,2019-06-21,0.0
Kinfolks,Sam Hunt,53F1MVa1BWUkTBbVqgVAfN,2019-10-10,1.0
King James,Anderson .Paak,5ri4b7YQp2PWn8tl3MRYgE,2019-04-12,0.0
King Of Kings,Hillsong Worship,5E2v6b4Mo4jxuPrcK4YEIF,2019-10-11,0.0
King Of The World,Natasha Bedingfield,1hhKylVTHCYpLFW8irjs92,2019-08-30,0.0
Kingdom Come Down,Jonathan Cain,6fbMaDhTsnohwkPrh8m4bF,2019-05-03,0.0
Kiss That Girl Goodbye,Aaron Watson,4cjYbmZXoJbuLeOwLP4EKB,2019-06-21,0.0
Kitchen Kings,D-Block Europe,1RJHieKAxYz9qbREvOR5eA,2019-02-15,0.0
Knockin' Boots,Luke Bryan,6ERR6e7h6wCqGoz1TjiUJb,2019-03-29,1.0
Krispy,Loyle Carner,6ZizKmm2kQY7e77rXrlwWs,2019-04-19,0.0
Ladbroke Grove,AJ Tracey,7b4ky1LlQLFhXHmhZkFgqV,2019-02-08,0.0
Lalala,"Y2K, bbno$",51Fjme0JiitpyXKuyQiCDo,2019-06-28,1.0
Lark,Angel Olsen,26UV5orSPpt7s1eYTFkLv3,2019-10-04,0.0
Last Day Under The Sun,Volbeat,6QrC8IQV29mwLgLMW1zGmm,2019-08-02,0.0
Last Hurrah,Bebe Rexha,0i0wnv9UoFdZ5MfuFGQzMy,2019-02-15,1.0
Last Time (feat. Raphaella),"Rudimental, Raphaella",4RlzULwFEYBjTJNhc7frWm,2019-01-25,0.0
Late Night Feelings (feat. Lykke Li),"Mark Ronson, Lykke Li",7aQeWViSfRWSEwtJD86Eq0,2019-04-12,0.0
LBD,Becky G,3c0uKKorZypy13KkO1u8AD,2019-01-18,0.0
Learn To Live,Alice Merton,0pDeiddexP7L7a3q8FwBqO,2019-01-18,0.0
Leave It All Behind,Sleeping With Sirens,5J1tThACf3JLPc3cC1neEH,2019-09-06,0.0
Leave Me Alone,NF,3EtyEzMpfKSaoVhPunvbRV,2019-07-26,0.0
Leaving Love Behind,Zac Brown Band,1rdyEsdv6qJ7VNz96BdeIS,2019-09-20,0.0
Legendary,Skillet,2pYaGdqXBrl8MdvuwgtBb7,2019-08-02,0.0
Legion Inoculant,TOOL,48C0O5CXfQdfjUCUhOs1YP,2019-08-30,0.0
Lesley (feat. Ruelle),"Dave, Ruelle",5F0Bf5M5lTO8SwfRQai4or,2019-03-08,0.0
Lessons,Stormzy,5iVGN1Th2DqyWVNIBM8Vwk,2019-12-13,0.0
Let It Be Love,Lady A,5g8XPVkkoWsE00JEKXzrJ4,2019-11-15,0.0
Let Love Reign,Robbie Robertson,0WOchyKtsJyZmBaLkuGgSe,2019-09-20,0.0
Let Nature Sing,The RSPB,2D9XzNnYz4RQPOFqfOVfjq,2019-04-26,0.0
Let You,Cheryl,04RDD103rSChGr2X3SbSyC,2019-05-31,0.0
Let's Just Be Friends - From The Angry Birds Movie 2,Luke Combs,3fpYeYvjrjLTLa1T6S1xOu,2019-08-02,0.0
Leviathan,Volbeat,4M7oDScM3tWQUpQcegjPuI,2019-08-02,0.0
Liar,Camila Cabello,7LzouaWGFCy4tkXDOOnEyM,2019-09-04,1.0
Lights Up,Harry Styles,4jAIqgrPjKLTY9Gbez25Qb,2019-12-13,1.0
Like I Knew You Would,Payton Smith,0p16vTKfS8UpdZJqfaKMCB,2019-10-04,0.0
Like It's Christmas,Jonas Brothers,1OjmlSFuzYflWjSMTCyTJv,2019-11-08,1.0
Like Lightning,Foals,1AdtUjSdUkMKRHdObIFojU,2019-10-18,0.0
Like Mother Like Daughter,Stephen Bishop,2GW2VHCEf4GYhmFjg4D5Eo,2019-08-30,0.0
Like That (feat. Gucci Mane),"Doja Cat, Gucci Mane",4EivmOT13NMpNSfTKn9p4s,2019-11-07,1.0
listen before i go,Billie Eilish,0tMSssfxAL2oV8Vri0mFHE,2019-03-29,0.0
Listen to the Hummingbird,Leonard Cohen,0NztO4G55mbnYQgvUjuMLm,2019-11-22,0.0
Litanie contre la Peur,TOOL,4qE9yOgBNsARadpZTAb6RH,2019-08-30,0.0
Little White Dove,Jenny Lewis,6GmpADghIK0gLem1FS2VGJ,2019-03-22,0.0
Living Proof,Camila Cabello,4jFD7byoPdGkEdjHLMduR9,2019-12-06,0.0
Lo/Hi,The Black Keys,25YlltWXRb9k7KbrEBRuhJ,2019-06-28,0.0
Location (feat. Burna Boy),"Dave, Burna Boy",3z4CGd63tpUn9a6oQSG0CI,2019-03-08,0.0
Locomotive,Miranda Lambert,6x1mY23VCOpjiBMD4RIiD0,2019-11-01,0.0
London Boy,Taylor Swift,1LLXZFeAHK9R4xUramtUKw,2019-08-23,0.0
Lonely (with Jonas Brothers),"Diplo, Jonas Brothers",6eXFl418w8hsxKcLgv1jwJ,2020-05-27,0.0
Lonely If You Are,Chase Rice,1iyE0UwRtLUBf9OqLfFGSp,2021-05-28,1.0
Lonesome Road,Robin Trower,45uR1IUDtwUEmcRIGTpkfG,2019-03-22,0.0
Look At Her Now,Selena Gomez,7eOkHIcaoUhngxxypM5Ajr,2020-01-10,0.0
Look What God Gave Her,Thomas Rhett,2KqJC0koTBUyDlsMt5ok1V,2019-05-31,1.0
Looking Back,Loyle Carner,0yJYiXx51WML5XvFz4Ihnh,2019-04-19,0.0
Looking For America,Lana Del Rey,31FBEeTXpaeCncCbCmS7ax,2019-08-09,0.0
Lord Above,"Fat Joe, Dre, Eminem, Mary J. Blige",7q0VdsXafFQIYfk3eZpwTq,2019-12-06,0.0
Lose Control,"MEDUZA, Becky Hill, Goodboys",7CHi4DtfK4heMlQaudCuHK,2019-10-11,0.0
Lose You To Love Me - Demo Version,Selena Gomez,5IoZdDVZdAnr4Icx4VNOep,2019-09-29,0.0
Lost,The Goo Goo Dolls,35qUmsAIs071Djh1nzjKEJ,2019-09-13,0.0
Lost in the Fire (feat. The Weeknd),"Gesaffelstein, The Weeknd",2vXKRlJBXyOcvZYTdNeckS,2019-03-08,1.0
Lost in the Woods,Jonathan Groff,7namdlOhbtsc8FvoSafOQt,2019-11-15,0.0
Lost On You,Lewis Capaldi,6glNKSv2aUtfQhe1SJBZZt,2019-05-17,0.0
Love And Guidance - Skit,Krept & Konan,208ZUugUNhTbYTGocyuMoE,2019-11-01,0.0
Love Is Everywhere (Beware),Wilco,4hrJhMznNddR7UThDKHSJy,2019-07-16,0.0
Love Me Again (with Jess Glynne),"RAYE, Jess Glynne",359R03sj5qiwy4j0TqvLog,2019-08-30,0.0
Love Me Anyway (feat. Chris Stapleton),"P!nk, Chris Stapleton",4Kmp7D3Gg95xv5dzg2mPMq,2019-04-25,0.0
love nwantiti (ah ah ah),CKay,2Xr1dTzJee307rmrkt8c0g,2019-08-30,1.0
Love song,Lana Del Rey,5tyMJlMqaggzvuX7TtlrTe,2019-08-30,0.0
Love Thru the Computer (feat. Justin Bieber),"Gucci Mane, Justin Bieber",3dxioHwH6wvCkQwt0rgvQt,2019-06-21,0.0
Love You For A Long Time,Maggie Rogers,6QTPacyXkZWG9FMwq6L1hJ,2019-11-21,0.0
Lover,Taylor Swift,1dGr1c8CrMLDpV6mPbImSI,2019-08-23,1.0
Lovin' On You,Luke Combs,0nYvjcSlCgjcwogQAwIwNp,2019-11-08,1.0
LOYAL (feat. Drake),"PARTYNEXTDOOR, Drake",5bvnqVuq7UFl0txSlHpsfS,2019-11-22,0.0
Lucy,Simple Creatures,0HDBfWm1x4uvWTHQPJ9IiI,2019-03-29,0.0
Ludens,"Bring Me The Horizon, Death Stranding: Timefall",2eZjO58Qe9og2xmyfw4qwJ,2019-11-06,0.0
Luminous Places,Patty Griffin,2zbhHh1FpFELv8R6vDriyV,2019-03-08,0.0
Lux Prima,"Karen O, Danger Mouse",0A2nyIqL9VGELypstIeNU2,2019-03-15,0.0
Mac 10,"Trippie Redd, Lil Baby, Lil Duke",2KEux6D75xjj6fdabXpeAu,2019-08-09,1.0
Macho Man,Suzi Quatro,3gU0MgHDSsE7HAsLGG3UNb,2019-03-29,0.0
Mad Love,Mabel,6ImEBuxsbuTowuHmg3Z2FO,2019-08-02,0.0
Made For You,Jake Owen,7vF3xkCMvZjAe2nTWY0uQZ,2019-03-29,1.0
Magic of Meghan,Dry Cleaning,7K8SzKEkWzuvK9JU4W6va6,2019-08-16,0.0
Make It on My Own,WANDERERS,6NeFdpQTZbhfydJyxRngna,2019,0.0
Make It Right (feat. Lauv),"BTS, Lauv",314ZkcV7oLWG8yWE7LABvH,2019-10-18,0.0
Make Out With Me,Maren Morris,1XfDYxQ8o7yZN7lbKECwHE,2019-03-08,0.0
make up,Ariana Grande,27356GVuMPFWiJSZCragoM,2019-02-08,1.0
Man That Hung The Moon,Brantley Gilbert,6XWTxxzyP6V7N5s1ld6zPQ,2019-10-04,0.0
Married in a Gold Rush (feat. Danielle Haim),"Vampire Weekend, Danielle Haim",3hSoQunmNwmgjt6RIKuUsJ,2019-05-03,0.0
Marry Me,Meghan Trainor,6NrWdxWR0sj4gPAOU2w2tu,2021-02-12,0.0
Maybe,Lewis Capaldi,5HU2B0yEnvg5EUB8FWeoda,2019-05-17,0.0
Me And Jack,Jon Pardi,6dHvwnHL84SuSbzzzZGbVP,2019-09-27,0.0
ME! (feat. Brendon Urie of Panic! At The Disco),"Taylor Swift, Brendon Urie, Panic! At The Disco",2Rk4JlNc2TPmZe2af99d45,2019-08-23,1.0
"Me, Myself and Hollywood",Circa Waves,4whC3ZFdakWwVsvuEaYQkG,2019-04-05,0.0
Mean It - stripped,"Lauv, LANY",5INPhPeK5f7nznvnocccSv,2019-12-20,0.0
Meanwhile... at the Welcome Break,"THE S.L.P., slowthai",5ts5bIMeD3OyOWzH8sG2Vu,2019-08-30,0.0
Medellín (with Maluma),"Madonna, Maluma",6mfu6jyFgvnXeTPQrYNs8d,2019-06-14,0.0
medicine,Bring Me The Horizon,3GHtEaicELsTViK08EXEQQ,2019-01-25,0.0
Medicine,"Jennifer Lopez, French Montana",5WPawmpYBLjBbUjXoixxdQ,2019-04-05,0.0
MEGATRON,Nicki Minaj,1ZDmxwg7Lywlx68b7SsJjj,2019-06-21,1.0
Memorial Day,Sharon Van Etten,1LJSArNiJuq41EOqj72Tue,2019-01-18,0.0
Memories - Dillon Francis Remix,"Maroon 5, Dillon Francis",0r7CVbZTWZgbTCYdfa2P31,2019-12-13,0.0
Mi Persona Favorita,"Alejandro Sanz, Camila Cabello",3eB9M6owEHwk4nNrZRNUwd,2019-03-28,0.0
MIDDLE CHILD,J. Cole,2JvzF1RMd7lE3KmFlsyZD8,2019-01-23,1.0
MIDDLE CHILD,"PnB Rock, XXXTENTACION",4AEzAEnbm9uRgbmTdeI63K,2019-05-02,0.0
MIDDLE OF THE NIGHT,Monsta X,06mzeP9GQNSHWd1Nh2C5FM,2019-12-06,0.0
Mikrokosmos,BTS,5hnbE5BF2e8BCk9OMR1UVC,2019-04-12,0.0
Mile High (feat. Travis Scott & Metro Boomin),"James Blake, Travis Scott, Metro Boomin",4cQrSREMqBSvJ8ZzBZjVb8,2019-01-18,0.0
MILES,Jamila Woods,4XZsaIbTFY1tEUWF3CxhJC,2019-05-10,0.0
Miracle,"Alan Parsons, Jason Mraz",4HSOhAXoHLg6CWReM7ltob,2019-04-26,0.0
Miracle Pill,The Goo Goo Dolls,7Az7CZGlPdRMq8E4rfOAS3,2019-06-21,0.0
Miss Americana & The Heartbreak Prince,Taylor Swift,214nt20w5wOxJnY462klLw,2019-08-23,0.0
Missed Connection,The Head And The Heart,4R9KztunyNTH13KtAqePLp,2019-05-17,0.0
Mixed Personalities (feat. Kanye West),"YNW Melly, Kanye West",6vWEAOUSxohKxhp0K1BsxL,2019-01-18,1.0
Mocking It,JAY1,2hN5zu0d36ccHGHINeo1Mg,2019-07-05,0.0
Mockingbeat,TOOL,5aDylkK93g6SvfTPJTXq4L,2019-08-30,0.0
Moderation,Florence + The Machine,6V0PPYLaQ5fCAPftwIgpuN,2019-01-24,0.0
Momma I Hit A Lick (feat. Kendrick Lamar),"2 Chainz, Kendrick Lamar",7jKUnzzOGhAlPjr7LkIUlE,2019-03-01,0.0
Money In The Grave (Drake ft. Rick Ross),"Drake, Rick Ross",5ry2OE6R2zPQFDO85XkgRb,2019-06-15,1.0
MONOPOLY (with Victoria Monét),"Ariana Grande, Victoria Monét",6tsOcBnaKgzK22yEiqRh8P,2019-04-01,0.0
Monsters,James Blunt,4SykS8RWkF6eK6xeua7XLP,2019-10-25,0.0
Monsters in My Head,Howie D,5UyzDzt3zX4oYD4bYj6hSn,2019-07-12,0.0
MOOD 4 EVA (feat. Oumou Sangaré),"Beyoncé, JAY-Z, Childish Gambino, Oumou Sangaré",7oqftogUN82Q7VNy2TmTJW,2019-07-19,1.0
Moonlight,Foals,2KBFXH9E7Hwfz430Gy45jf,2019-03-08,0.0
Moral of the Story,Ashe,2nC3QhMI9reBIOWutbU3Tj,2019-02-14,0.0
More Hearts Than Mine,Ingrid Andress,0LcspVKJxhEQQSvVMiTPWz,2019-04-05,1.0
More Than Bones,Demon Hunter,6YPopUgTLk3LaISL9cDAPm,2019-03-01,0.0
More Than That,Lauren Jauregui,180WImKPbvdUrboKUov5f4,2019-01-11,0.0
Morning Song (Acoustic),Land of Color,5Y1rCnY02fZtA1LDjEIsKl,2019-07-19,0.0
Mother - Single Version,The Amazons,2IHxrbIAQB5sRZTGYvEd01,2019-02-04,0.0
Mother,Charlie Puth,6rVNnvyNeibts1uOqdSNIw,2019-09-12,0.0
mother tongue,Bring Me The Horizon,5IwUFTiNkarb5HEtNRtRtc,2019-01-25,0.0
Mother's Daughter,Miley Cyrus,2WyRfGeHo97VC5mP1BBSzr,2019-05-31,0.0
Motivation,Normani,0rIAC4PXANcKmitJfoqmVm,2019-08-16,1.0
Motor City Steel,The Dandy Warhols,2dO6aH7E0As0VzOBuzakrC,2019-01-25,0.0
Mouth of the King (feat. Mick Jones),"The Flaming Lips, Mick Jones",4mFZIXL78YyCpPjChdY1oD,2019-04-13,0.0
Movies,Circa Waves,3D8jabgtmZtDibyb6gqZOT,2019-04-05,0.0
Moving On,Leonard Cohen,5jTFrebadVF0sinGqkuHsO,2019-11-22,0.0
Mr. Lonely,Midland,6V6Fma9lttQBnIaeHdZ4eC,2019-08-23,0.0
Must Be,J Hus,2n1oPHJVMPWJkjgHwVcksY,2019-11-08,0.0
My Attic,P!nk,6nRMtv1fSqT16RqxM4Xh8H,2019-04-26,0.0
My Bad,Khalid,1DUSuNhF8P5vUGNPpQiZa5,2019-03-07,0.0
My Heart Is a Bar,Old Dominion,4okL4yW6ewf3rgrSzUJbve,2019-10-25,0.0
My Love Goes On (feat. Joss Stone),"James Morrison, Joss Stone",5M9XpS7kkTRjIge1IAz3yI,2019-03-08,0.0
My Miracle,Brad Paisley,3yNuWBImT0geeISSCMbE3p,2019-03-11,0.0
My Mistake,Vampire Weekend,6Xry4UUgAfbZTAynZl2Ou3,2019-05-03,0.0
