title,artist,year,track_id,name,artists,id,album.release_date
Run Run,Ray BLK,2018,12v5HN5yoBXWV7QpXLFjAM,Run Run,RAY BLK,12v5HN5yoBXWV7QpXLFjAM,2018-10-26
Run With the Rhythm,Marmozets,2018,7fm3ZgLdwb8OdW2jskt3J7,Run With The Rhythm,Marmozets,7fm3ZgLdwb8OdW2jskt3J7,2018-01-26
Runaway,Lil Peep,2018,1FBi1YWCAxlRmfuUbMINqO,Runaway,Lil Peep,1FBi1YWCAxlRmfuUbMINqO,2018-11-09
Runaway Train,Culture Club,2018,5VxsNct1oSvtSy39VL6sVw,Runaway Train,"Boy George, Culture Club",5VxsNct1oSvtSy39VL6sVw,2019-05-01
Sad!,XXXTENTACION,2018,3ee8Jmje8o58CHK66QrVC2,SAD!,XXXTENTACION,3ee8Jmje8o58CHK66QrVC2,2018-03-16
Sade In The 90s,Qveen Herby,2018,5BtNw7uJInbyzt5gC1zODz,Sade In The 90s,Qveen Herby,5BtNw7uJInbyzt5gC1zODz,2018-06-08
Safe,Daya,2018,12wAQ0HNbJWVrVJA3woXDb,Safe,Daya,12wAQ0HNbJWVrVJA3woXDb,2018-06-22
Safe and Sound,Creep Show,2018,4BMfhiOm76VcRVS9hXLKR4,Safe and Sound,Creep Show,4BMfhiOm76VcRVS9hXLKR4,2018-03-16
Safe In The Car,Jeff Ament,2018,5OcXwsCQpwRrWXdAOTrZ5w,Safe in the Car,Ament,5OcXwsCQpwRrWXdAOTrZ5w,2018-04-10
Sail On Through,Spiritualized,2018,5adkTXF63vk8YspXAkTTXc,Sail on Through,Spiritualized,5adkTXF63vk8YspXAkTTXc,2018-09-07
Samaritans,Idles,2018,6i6tWyrp73f27zHQtPX9fJ,Samaritans,IDLES,6i6tWyrp73f27zHQtPX9fJ,2018-08-31
Same Bitches,Post Malone,2018,688QpQAwqsLdBR6lr13wK1,Same Bitches (feat. G-Eazy & YG),"Post Malone, G-Eazy, YG",688QpQAwqsLdBR6lr13wK1,2018-04-27
Sanctify,Years & Years,2018,6vTCTLxLrcJ3MUSouFW6op,Sanctify,Years & Years,6vTCTLxLrcJ3MUSouFW6op,2019-02-14
Sandra's Rose,Drake,2018,6cblRiEGDRNZgowcm951R3,Sandra’s Rose,Drake,6cblRiEGDRNZgowcm951R3,2018-06-29
Sangria Wine,Camila Cabello,2018,6XlSyYFTU1nodeWwwzVgTV,Sangria Wine,"Pharrell Williams, Camila Cabello",6XlSyYFTU1nodeWwwzVgTV,2018-05-18
Santeria,Pusha T,2018,4LKSaRoKNnlpKXTT663BrT,Santeria,Pusha T,4LKSaRoKNnlpKXTT663BrT,2018-05-25
Saturday Nights,Khalid,2018,5kfNriitmkNE8mUbZ7gbq8,Saturday Nights,Khalid,5kfNriitmkNE8mUbZ7gbq8,2018-10-18
Saturdays,Twin Shadow,2018,5ClqcvP4dYDDX6Zv3jPQD1,Saturdays (feat. HAIM),"Twin Shadow, HAIM",5ClqcvP4dYDDX6Zv3jPQD1,2018-04-27
Savior,Iggy Azalea,2018,1rMo0Fuv4vYRGT78bZQohI,Savior,"Iggy Azalea, Quavo",1rMo0Fuv4vYRGT78bZQohI,2018-02-02
Savior Of Nothing,Disturbed,2018,40yPDUDQdA3dTm93UkB4Kg,Saviour of Nothing,Disturbed,40yPDUDQdA3dTm93UkB4Kg,2018-10-19
Say Amen (Saturday Night),Panic! At The Disco,2018,76vMKwFtdDDCLcM6zXybjB,Say Amen (Saturday Night),Panic! At The Disco,76vMKwFtdDDCLcM6zXybjB,2018-06-22
Say My Name,David Guetta,2018,3MoV1UsAJmz64LHqyiRMp0,Say My Name,"David Guetta, Bebe Rexha, J Balvin",3MoV1UsAJmz64LHqyiRMp0,2018-09-14
Say Something,Justin Timberlake,2018,1LhMopPAallLeaeNutqbgS,Say Something (feat. Chris Stapleton),"Justin Timberlake, Chris Stapleton",1LhMopPAallLeaeNutqbgS,2018-02-02
Scars,tobyMac,2018,5CYMOjWrVWZqHGv2ObF5mr,Scars (Come With Livin'),TobyMac,5CYMOjWrVWZqHGv2ObF5mr,2018-10-12
Science Fiction,Arctic Monkeys,2018,57oJKJys4oC7NTR7hwZkPU,Science Fiction,Arctic Monkeys,57oJKJys4oC7NTR7hwZkPU,2018-05-11
Screwed,Janelle Mon_e,2018,1Z2MfAx1nJ09NzGjodnvRW,Screwed (feat. Zoë Kravitz),"Janelle Monáe, Zoë Kravitz",1Z2MfAx1nJ09NzGjodnvRW,2018-04-27
Sea of Red,Judas Priest,2018,5dw4MmyoGKxPuJVscY6FKk,Sea of Red,Judas Priest,5dw4MmyoGKxPuJVscY6FKk,2018-03-09
Seasons,Chris August,2018,3rEZ3dlVZcx6pFCOB0GTVQ,Seasons,Chris August,3rEZ3dlVZcx6pFCOB0GTVQ,2018-06-01
Seasons Change,Scotty McCreery,2018,2r00XMfo58cscMFhIko4sx,Seasons Change,Scotty McCreery,2r00XMfo58cscMFhIko4sx,2018-01-12
Second Line,Billy Gibbons,2018,19JUxwI4Dkz8Zsjo412FF3,Second Line,Billy F Gibbons,19JUxwI4Dkz8Zsjo412FF3,2018-09-21
See You Try,Craig Campbell,2018,0bKKMEIGlIgOYhQtyEiYli,See You Try,Craig Campbell,0bKKMEIGlIgOYhQtyEiYli,2018-06-08
Self Care,Mac Miller,2018,5bJ1DrEM4hNCafcDd1oxHx,Self Care,Mac Miller,5bJ1DrEM4hNCafcDd1oxHx,2018-08-03
Selfish,Jordan Davis,2018,0eTCwA8AO9RhTaDz9A9cMW,Selfish,Jordan Davis,0eTCwA8AO9RhTaDz9A9cMW,2018-03-23
Send to Robin Immediately,Robyn,2018,4eubZoLt0CrH3xxhw4oa5B,Send To Robin Immediately,Robyn,4eubZoLt0CrH3xxhw4oa5B,2018-10-26
Sense Of Discovery,Simple Minds,2018,2P3ro7g5nvPMlakVy1aSkW,Sense of Discovery,Simple Minds,2P3ro7g5nvPMlakVy1aSkW,2018-02-02
Senseless,Stefflon Don,2018,3O3VkFcW34oKuCgJdQ0W2H,Senseless - Remix,"Stefflon Don, Tory Lanez",3O3VkFcW34oKuCgJdQ0W2H,2018-11-12
Sepia,Plan B,2018,7quQkjpr4MPFoq09qc1pg6,Sepia,Plan B,7quQkjpr4MPFoq09qc1pg6,2018-05-04
Seven Falls,Laura Veirs,2018,29acYBt8FHDav5kH814i1C,Seven Falls,Laura Veirs,29acYBt8FHDav5kH814i1C,2018-04-13
Shadow,Alexandra Burke,2018,1YwfgKCaW02hr97CgiJtr4,Shadow,Alexandra Burke,1YwfgKCaW02hr97CgiJtr4,2018-03-16
Shadow Of The Pines,The Innocence Mission,2018,122wE0bE4q4AleB5APJJ8y,Shadow of the Pines,The Innocence Mission,122wE0bE4q4AleB5APJJ8y,2018-06-29
Shadow Of Your Love,Guns N' Roses,2018,5tqSUxm3Wpql0dlLMrIAp1,Shadow Of Your Love,Guns N' Roses,5tqSUxm3Wpql0dlLMrIAp1,2018-05-04
Shadowboxer,Good Charlotte,2018,3yNVDeOlaPGu2Ab71gG5nP,Shadowboxer,Good Charlotte,3yNVDeOlaPGu2Ab71gG5nP,2018-09-14
Shake The Walls,Colin Macleod,2018,21YrySlUQbZyKsAzBXHLCl,Shake the Walls,Colin Macleod,21YrySlUQbZyKsAzBXHLCl,2018-05-18
Shallow,Lady Gaga,2018,2VxeLyX666F8uXCJ0dZF8B,Shallow,"Lady Gaga, Bradley Cooper",2VxeLyX666F8uXCJ0dZF8B,2018-10-05
Sham Pain,Five Finger Death Punch,2018,1YLxrvfvFivQj7eh3Y5yxA,Sham Pain,Five Finger Death Punch,1YLxrvfvFivQj7eh3Y5yxA,2018-05-18
Shame,Elle King,2018,61eWyvx6fZ5xCG3mZpU858,Shame,Elle King,61eWyvx6fZ5xCG3mZpU858,2018-08-10
Shame,Maxwell,2018,10aDovYBqKa7nii7vSO1y9,Shame,Maxwell,10aDovYBqKa7nii7vSO1y9,2018-10-05
She Bad,Cardi B,2018,0CfmNX2TXk7yoJqHJiixnp,She Bad,"Cardi B, YG",0CfmNX2TXk7yoJqHJiixnp,2018-04-06
She Could Be The One,Eric Hutchinson,2018,04LoESnn4wWgw1oab7MK3I,she could be the one,Eric Hutchinson,04LoESnn4wWgw1oab7MK3I,2018-08-17
She Looks Like Fun,Arctic Monkeys,2018,4z6mZWFgBZd07926K61Mi8,She Looks Like Fun,Arctic Monkeys,4z6mZWFgBZd07926K61Mi8,2018-05-11
She Loves Control,Camila Cabello,2018,5HwnezK198pJCEj1l2Adjy,She Loves Control,Camila Cabello,5HwnezK198pJCEj1l2Adjy,2018-01-12
She Remembers Everything,Rosanne Cash,2018,3Tla5VE8BSL3wS2n2xhdg4,She Remembers Everything,"Rosanne Cash, Sam Phillips",3Tla5VE8BSL3wS2n2xhdg4,2018-11-02
She Works Out Too Much,MGMT,2018,3XOKU8CKSiQsuQHD5vhzo5,She Works Out Too Much,MGMT,3XOKU8CKSiQsuQHD5vhzo5,2018-02-09
Shoe Boot,Nathaniel Rateliff & the Night Sweats,2018,1D56vcGpdNTtJ7HaUldfyJ,Shoe Boot,Nathaniel Rateliff & The Night Sweats,1D56vcGpdNTtJ7HaUldfyJ,2018-03-09
Shoot Me Straight,Brothers Osborne,2018,0ya80Qhw7hgeJp2L6zvxcj,Shoot Me Straight - Radio Edit,Brothers Osborne,0ya80Qhw7hgeJp2L6zvxcj,2018-01-19
Short Skirt Weather,Kane Brown,2018,6PN7QeNItfzZBpCTQvsLyq,Short Skirt Weather,Kane Brown,6PN7QeNItfzZBpCTQvsLyq,2019-11-01
Shot Clock,Ella Mai,2018,2GlATHCDbLW7xq5BE0Bz5g,Shot Clock,Ella Mai,2GlATHCDbLW7xq5BE0Bz5g,2018-10-12
Shotgun,George Ezra,2018,4ofwffwvvnbSkrMSCKQDaC,Shotgun,George Ezra,4ofwffwvvnbSkrMSCKQDaC,2018-03-23
Sick Of Sittin',Christina Aguilera,2018,7Ec5VCqrysMwRe9tFH61jK,Sick Of Sittin',Christina Aguilera,7Ec5VCqrysMwRe9tFH61jK,2018-06-15
Side Effects,The Chainsmokers,2018,0bGLvHd0ApdT4t0shCfpzG,Side Effects,"The Chainsmokers, Emily Warren",0bGLvHd0ApdT4t0shCfpzG,2018-12-14
Sideways,Marian Hill,2018,7gcaFO43gzlBELx9gs6fZR,Sideways,Marian Hill,7gcaFO43gzlBELx9gs6fZR,2018-05-11
Simple,Florida Georgia Line,2018,3vrT6wkPrDiR7u7S30ByxU,Simple,Florida Georgia Line,3vrT6wkPrDiR7u7S30ByxU,2018-06-03
Simple Things,Kandace Springs,2018,1P4USxRr99zIc3sxdob3ub,Simple Things,"Kandace Springs, Scat Springs",1P4USxRr99zIc3sxdob3ub,2018-09-07
Simplify,Young the Giant,2018,4bsMM8V87y5igGk6urk6b7,Simplify,Young the Giant,4bsMM8V87y5igGk6urk6b7,2018-10-12
Sin Pijama,Becky G,2018,2ijef6ni2amuunRoKTlgww,Sin Pijama,"Becky G, Natti Natasha",2ijef6ni2amuunRoKTlgww,2018-04-20
Sincerity Is Scary,The 1975,2018,6HguG9HRb1Ke1bhihfE4m8,Sincerity Is Scary,The 1975,6HguG9HRb1Ke1bhihfE4m8,2018-11-30
Sink With You,Underoath,2018,6NqOdyehQD6JprDmlX07Pe,Sink With You,Underoath,6NqOdyehQD6JprDmlX07Pe,2018-04-06
Sir Nicholas Winton,Vincent Poag,2018,67ISmLglWbmVXYX8FMlsQv,Sir Nicholas Winton,Vincent Poag,67ISmLglWbmVXYX8FMlsQv,2018-06-29
Sister Cities,The Wonder Years,2018,5k8OvXEBK3T1V3SgPlCf1C,Sister Cities,The Wonder Years,5k8OvXEBK3T1V3SgPlCf1C,2018-04-06
Skulls,Halestorm,2018,4nFYiBLRjRYyhY95x5qSm1,Skulls,Halestorm,4nFYiBLRjRYyhY95x5qSm1,2018-07-27
Sky Beaming,White Denim,2018,7ubo6pVI9uvZEv4xzCuFnx,Sky Beaming,White Denim,7ubo6pVI9uvZEv4xzCuFnx,2018-08-24
Sky Full of Song,Florence + the Machine,2018,64fzn2ewOdSH57wrxTPGov,Sky Full Of Song,Florence + The Machine,64fzn2ewOdSH57wrxTPGov,2018-06-29
Sleepwalkers,Brian Fallon,2018,7tdcWbaDTFRH2496KYH0fX,Sleepwalkers,Brian Fallon,7tdcWbaDTFRH2496KYH0fX,2018-02-09
Slide,James Bay,2018,5QY4JhMKx4aBAaZcosncqd,Slide,James Bay,5QY4JhMKx4aBAaZcosncqd,2018-05-18
Slip Away,Mumford & Sons,2018,2eBbQ7FKWW4OQhWylDI5sw,Slip Away,Mumford & Sons,2eBbQ7FKWW4OQhWylDI5sw,2018-11-16
Slow Burn,Kacey Musgraves,2018,6ET9kf9riLETWs9lePUEAI,Slow Burn,Kacey Musgraves,6ET9kf9riLETWs9lePUEAI,2018-03-30
Slow Dance In A Parking Lot,Jordan Davis,2018,6MBUUSIWCzaXW4q58Ktrv9,Slow Dance In A Parking Lot,Jordan Davis,6MBUUSIWCzaXW4q58Ktrv9,2018-03-23
Slow Dancing In The Dark,Joji,2018,0rKtyWc8bvkriBthvHKY8d,SLOW DANCING IN THE DARK,Joji,0rKtyWc8bvkriBthvHKY8d,2018-10-26
Smile (Living My Best Life),Lil Duval,2018,17jeLyQcEUmKv3MXeEo79k,"Smile (Living My Best Life) (feat. Snoop Dogg, Ball Greezy & Midnight Star)","Lil Duval, Snoop Dogg, Ball Greezy, Midnight Star",17jeLyQcEUmKv3MXeEo79k,2018-07-03
Sniper,Saxon,2018,4UbH4bCT9Kw1aaFs1TGHkp,Sniper,Saxon,4UbH4bCT9Kw1aaFs1TGHkp,2018-02-02
So Far Under,Alice in Chains,2018,22v7TSojrks5saGHHVjHus,So Far Under,Alice In Chains,22v7TSojrks5saGHHVjHus,2018-06-27
"So Long, And Thanks For All The Fish",A Perfect Circle,2018,4R5kwDx0ryIMiK2PKqbNVY,"So Long, And Thanks For All The Fish",A Perfect Circle,4R5kwDx0ryIMiK2PKqbNVY,2018-04-20
Sober,Demi Lovato,2018,0STK94RxUulYqWzwFlyAb5,Sober,Demi Lovato,0STK94RxUulYqWzwFlyAb5,2018-06-21
Solid,Eric Church,2018,0yVG0ZtKZZT7lUy4hkzX2u,Solid,Eric Church,0yVG0ZtKZZT7lUy4hkzX2u,2018-10-05
Solo,Clean Bandit,2018,6kPJZM97LwdG9QIsT7khp6,Solo (feat. Demi Lovato),"Clean Bandit, Demi Lovato",6kPJZM97LwdG9QIsT7khp6,2018-05-17
Some Girls,Jameson Rodgers,2018,54eUv9Q3D9MZuOGS5PSflp,Some Girls,Jameson Rodgers,54eUv9Q3D9MZuOGS5PSflp,2018-01-19
Some Of It,Eric Church,2018,3d1qN7AHge6BXuVPutcpI5,Some Of It,Eric Church,3d1qN7AHge6BXuVPutcpI5,2018-10-05
Somebody Ain't You,Mitchell Tenpenny,2018,5atcLAbdW7d6BOui2DDI9z,Somebody Ain't You,Mitchell Tenpenny,5atcLAbdW7d6BOui2DDI9z,2018-12-14
Somebody Like Me,Craig David,2018,0pn9RT707Ivt0F11Kkh1Ma,Somebody Like Me (feat. AJ Tracey),"Craig David, AJ Tracey",0pn9RT707Ivt0F11Kkh1Ma,2018-01-26
Somebody New,The Struts,2018,5Ytl00JO8T5CaQxhGYjeIg,Somebody New,The Struts,5Ytl00JO8T5CaQxhGYjeIg,2018-10-19
Somebody Special,Nina Nesbitt,2018,7rx7vvAtlKkYbarlOTIj1b,Somebody Special - R3hab Remix,"Nina Nesbitt, R3HAB",7rx7vvAtlKkYbarlOTIj1b,2018-03-09
Somebody's Daughter,Tenille Townes,2018,3CcE306xlmoZYfpV0I2BPL,Somebody's Daughter - Acoustic,Tenille Townes,3CcE306xlmoZYfpV0I2BPL,2018-04-13
Someone,LEEDS,2018,6eWfYITGB2TatpHJcB1rKj,Someone,LEEDS,6eWfYITGB2TatpHJcB1rKj,2018-05-04
Someone I Used to Know,Zac Brown Band,2018,2GHJ7SJUd1KunqhFyI7vFf,Someone I Used To Know,Zac Brown Band,2GHJ7SJUd1KunqhFyI7vFf,2019-09-20
Someone You Loved,Lewis Capaldi,2018,2TIlqbIneP0ZY1O0EzYLlc,Someone You Loved,Lewis Capaldi,2TIlqbIneP0ZY1O0EzYLlc,2018-11-08
Something Human,Muse,2018,1esX5rtwwssnsEQNQk0HGg,Something Human,Muse,1esX5rtwwssnsEQNQk0HGg,2018-11-09
Something to Ride To,Jake Owen,2018,3GMZoy6Et0RwzvWl89MeAT,Something To Ride To,Jake Owen,3GMZoy6Et0RwzvWl89MeAT,2018-02-28
Something You Get Through,Willie Nelson,2018,6OiRWWZM553g0vSDlf2M1r,Something You Get Through,Willie Nelson,6OiRWWZM553g0vSDlf2M1r,2018-04-27
Something's Gotta Give,Camila Cabello,2018,7IL3UOlcJ6nmcCMwpnlfcA,Something's Gotta Give,Camila Cabello,7IL3UOlcJ6nmcCMwpnlfcA,2018-01-12
Son Of An Only Child,Tom Odell,2018,0fyXMWt9jXiay6nL3Ht4cw,Son of an Only Child,Tom Odell,0fyXMWt9jXiay6nL3Ht4cw,2018-10-26
Song About You,Mike Posner,2018,0gIsTB8MXEaIFR9UOksece,Song About You (Digital Farm Animals & Franklin Remix),"Mike Posner, Digital Farm Animals, Franklin",0gIsTB8MXEaIFR9UOksece,2018-10-26
Songs for the Saints,Kenny Chesney,2018,0DqVcM4kkBSvVr90o5c96k,Song for the Saints,Kenny Chesney,0DqVcM4kkBSvVr90o5c96k,2018-07-27
Soon,Snow Patrol,2018,63x2Zxj2KXVdyvAW1v5FKF,Soon,Snow Patrol,63x2Zxj2KXVdyvAW1v5FKF,2018-05-25
Soul Survivor,Rita Ora,2018,2M9DRvhorbm60uF6ygEaiv,Soul Survivor,Rita Ora,2M9DRvhorbm60uF6ygEaiv,2018-11-23
Soulmate,Justin Timberlake,2018,4YLtrBhzjsI2LT6ybXQHeD,SoulMate,Justin Timberlake,4YLtrBhzjsI2LT6ybXQHeD,2018-07-03
South London Forever,Florence + the Machine,2018,3MZ7TxuXNnwYXm2KZGap5g,South London Forever,Florence + The Machine,3MZ7TxuXNnwYXm2KZGap5g,2018-06-29
Southbound,Carrie Underwood,2018,7qXPZxXn6Xmv1sjh03skiW,Southbound,Carrie Underwood,7qXPZxXn6Xmv1sjh03skiW,2018-09-14
Southern State Of Mind,Sugarcane Jane,2018,3GdHHMBMr9dVthoOdtjikc,Southern State of Mind,Sugarcane Jane,3GdHHMBMr9dVthoOdtjikc,2018-10-19
Space Cowboy,Kacey Musgraves,2018,5bum4HbCDFoB9wpsc0sQky,Space Cowboy,Kacey Musgraves,5bum4HbCDFoB9wpsc0sQky,2018-03-30
Special,Shinedown,2018,0vmn9XUPoxbWtHeZGfwgBj,special,Shinedown,0vmn9XUPoxbWtHeZGfwgBj,2018-05-04
Speechless,Dan + Shay,2018,3GJ4hzg4lrGwU51Y3VARbF,Speechless,Dan + Shay,3GJ4hzg4lrGwU51Y3VARbF,2018-06-22
Spinning Bottles,Carrie Underwood,2018,2tVrRlYUJMFUyIG0sJBgiA,Spinning Bottles,Carrie Underwood,2tVrRlYUJMFUyIG0sJBgiA,2018-09-14
Spiral Cities,Johnny Marr,2018,5akCSfzwW4HER2JwkoepxK,Spiral Cities,Johnny Marr,5akCSfzwW4HER2JwkoepxK,2018-06-15
Spirit Rider,Jamey Johnson,2018,3KE0clZlE0jerhMoACBoYp,Spirit Rider,Jamey Johnson,3KE0clZlE0jerhMoACBoYp,2021-04-02
Splashin,Rich The Kid,2018,3KLo7ByvjCNyBrfz5DZ2mO,Splashin,Rich The Kid,3KLo7ByvjCNyBrfz5DZ2mO,2019-03-22
Spoil My Night,Post Malone,2018,5VuxWXbt7XENQCtE9TzpTv,Spoil My Night (feat. Swae Lee),"Post Malone, Swae Lee",5VuxWXbt7XENQCtE9TzpTv,2018-04-27
Spotlight,Lil Peep,2018,6VrCmhRBFnuGKmtNfk4jDs,Spotlight,"Marshmello, Lil Peep",6VrCmhRBFnuGKmtNfk4jDs,2018-01-12
Star,Jain,2018,78NK5FzTNS5ReNrr6HobcM,Star,Jain,78NK5FzTNS5ReNrr6HobcM,2018-08-24
Star Treatment,Arctic Monkeys,2018,0FgNSsaSZTvbLXUumSO8LQ,Star Treatment,Arctic Monkeys,0FgNSsaSZTvbLXUumSO8LQ,2018-05-11
Starcrossed Losers,The Fratellis,2018,462awlSdAv4Vk9iTbqUgBh,Starcrossed Losers,The Fratellis,462awlSdAv4Vk9iTbqUgBh,2018-03-16
"Starlighter (Echo, Utah)",Hawthorne Heights,2018,6nGB0sJyx9bMPMmuVQBSPc,"Starlighter (Echo, Utah)",Hawthorne Heights,6nGB0sJyx9bMPMmuVQBSPc,2018-04-27
Starts With Me,tobyMac,2018,6hEGx6C9gGvJQJM0D3yRuP,Starts With Me,"TobyMac, Aaron Cole",6hEGx6C9gGvJQJM0D3yRuP,2018-10-12
Stay,Post Malone,2018,4H7WNRErSbONkM06blBoGc,Stay,Post Malone,4H7WNRErSbONkM06blBoGc,2018-04-27
Stay Down,Dawes,2018,3hiLVLYbopkDcZG781UMbx,Stay Down,Dawes,3hiLVLYbopkDcZG781UMbx,2018-06-22
Stay the Night,The Shires,2018,6mywgZPFbCDODaauy6ti9d,Stay The Night,The Shires,6mywgZPFbCDODaauy6ti9d,2018-04-20
Stepping Stone,Eminem,2018,60Z57Wdrn0pEVpHI7d7GAX,Stepping Stone,Eminem,60Z57Wdrn0pEVpHI7d7GAX,2018-08-31
Stevie's Dream,Janelle Mon_e,2018,0iC4xzAzu0mmA66HdYy7V9,Stevie's Dream,Janelle Monáe,0iC4xzAzu0mmA66HdYy7V9,2018-04-27
Stoopid,6ix9ine,2018,1KWLyoPChJrBQFscO8NW8D,STOOPID,"6ix9ine, Bobby Shmurda",1KWLyoPChJrBQFscO8NW8D,2018-11-27
Stop Killing the Mandem,Novelist,2018,3IyPg8i3q4IaLAy4NadCnn,Stop Killing The Mandem,Novelist,3IyPg8i3q4IaLAy4NadCnn,2018-04-13
"Stop, Drop and Roll One",Pistol Annies,2018,2Je5HiZUABcRsPV6DQwhph,Stop Drop and Roll One,"Pistol Annies, Miranda Lambert, Ashley Monroe, Angaleena Presley",2Je5HiZUABcRsPV6DQwhph,2018-11-02
Storm,SuRie,2018,5MpHIqC75MbPp1PFkljSFz,Storm,SuRie,5MpHIqC75MbPp1PFkljSFz,2018-03-07
Strawberry & Cigarettes,Troye Sivan,2018,3afkJSKX0EAMsJXTZnDXXJ,Strawberries & Cigarettes,Troye Sivan,3afkJSKX0EAMsJXTZnDXXJ,2018-03-16
Street Fighter Mas,Kamasi Washington,2018,3ZaCCDIIXC2NmcT1CHI5MP,Street Fighter Mas,Kamasi Washington,3ZaCCDIIXC2NmcT1CHI5MP,2018-06-22
Street Livin',The Black Eyed Peas,2018,6NjcOqkCcsbO65KhM5Af2K,STREET LIVIN',Black Eyed Peas,6NjcOqkCcsbO65KhM5Af2K,2018-01-09
Strip,Little Mix,2018,6XkEw1h2Hq4fGnSm0JuSIs,Strip (feat. Sharaya J),"Little Mix, Sharaya J",6XkEw1h2Hq4fGnSm0JuSIs,2018-11-16
Stuck With Me,Tinashe,2018,4uOopYeRmPFd3taXfzEGP5,Stuck With Me (feat. Little Dragon),"Tinashe, Little Dragon",4uOopYeRmPFd3taXfzEGP5,2018-04-13
Suddenly,Raul Midon,2018,2wK4BCbs6C7xkdfY5LJOj5,Suddenly,"Raul Midón, Metropole Orkest",2wK4BCbs6C7xkdfY5LJOj5,2018-09-14
Suffocation,Marmozets,2018,3Ilvxq3924aVQBJt6nGWO4,Suffocation,Marmozets,3Ilvxq3924aVQBJt6nGWO4,2018-01-26
Sugar Daddy,Pistol Annies,2018,0onvnJVl8K9ldJvufVgwSR,Sugar Daddy,"Pistol Annies, Miranda Lambert, Ashley Monroe, Angaleena Presley",0onvnJVl8K9ldJvufVgwSR,2018-11-02
Sugarcoat,George Ezra,2018,2UOytD96KzsV0PyDI9uPTu,Sugarcoat,George Ezra,2UOytD96KzsV0PyDI9uPTu,2018-03-23
Sugartooth,Brandi Carlile,2018,3jkQiPGU9T3A0KLfFoiPH8,Sugartooth,Brandi Carlile,3jkQiPGU9T3A0KLfFoiPH8,2018-02-16
Summer,Simple Minds,2018,0hmj8pFxZt3Dqlc3Es3QYx,Summer,Simple Minds,0hmj8pFxZt3Dqlc3Es3QYx,2018-02-02
Summer,The Carters,2018,7zmleW3XZx0uUsL2CkFuDe,SUMMER,The Carters,7zmleW3XZx0uUsL2CkFuDe,2018-06-15
Summer Fever,Little Big Town,2018,2fCapAlFJYfXn82dttdzkc,Summer Fever,Little Big Town,2fCapAlFJYfXn82dttdzkc,2018-06-06
Summer Games,Drake,2018,4HG1YiGBseVKzjyKcmAJen,Summer Games,Drake,4HG1YiGBseVKzjyKcmAJen,2018-06-29
Summer Water,Michael Ray,2018,64PnD6LNHnwDy2qX91Tkce,Summer Water,Michael Ray,64PnD6LNHnwDy2qX91Tkce,2018-06-01
Summer's End,John Prine,2018,511dXUrzAfeivY8f0LUMZd,Summer's End,John Prine,511dXUrzAfeivY8f0LUMZd,2018-04-13
Summertime Magic,Childish Gambino,2018,4j3GWI86JvSaF0BLdmgcfF,Summertime Magic,Childish Gambino,4j3GWI86JvSaF0BLdmgcfF,2018-07-11
Sun In Our Eyes,M_,2018,5vsRm2aCBl5T2qdpvwtrf6,Sun In Our Eyes,"MØ, Diplo",5vsRm2aCBl5T2qdpvwtrf6,2018-07-12
Sun on the Square,The Innocence Mission,2018,0nFlvMd22k7iTkbng4kLUV,Sun on the Square,The Innocence Mission,0nFlvMd22k7iTkbng4kLUV,2018-06-29
Suncity,Khalid,2018,6SkHm6poyKfzV6kc9any8k,Suncity (feat. Empress Of),"Khalid, Empress Of",6SkHm6poyKfzV6kc9any8k,2018-10-19
Sunday Roast,Courtney Barnett,2018,0Qvple74ZC8ZVx5d9Ov0v3,Sunday Roast,Courtney Barnett,0Qvple74ZC8ZVx5d9Ov0v3,2018-05-18
Sundress,A$AP Rocky,2018,2aPTvyE09vUCRwVvj0I8WK,Sundress,A$AP Rocky,2aPTvyE09vUCRwVvj0I8WK,2018-11-20
Sunflower,Post Malone,2018,3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",3KkXRkHbMCARz0aVfEt68P,2018-12-14
Sunshine (I Can Fly),Raul Midon,2018,5PEHTIZKHmg6kQ8wcHqilH,Sunshine (I Can Fly),"Raul Midón, Metropole Orkest",5PEHTIZKHmg6kQ8wcHqilH,2018-09-14
Sunshine Riptide,Fall Out Boy,2018,0ZqqrBHeSeyZahfcyw9N8O,Sunshine Riptide,"Fall Out Boy, Burna Boy",0ZqqrBHeSeyZahfcyw9N8O,2018-01-19
Supastars,Migos,2018,7yt6eiZQCkVFEzwGp4Pbor,Supastars,Migos,7yt6eiZQCkVFEzwGp4Pbor,2018-01-26
Supplies,Justin Timberlake,2018,6jT85s2dZ55HBqjXYi2rfI,Supplies,Justin Timberlake,6jT85s2dZ55HBqjXYi2rfI,2018-02-02
Surface To Air,Django Django,2018,2KQnk39yZ5240zp6iqeqiX,Surface to Air,"Django Django, Self Esteem",2KQnk39yZ5240zp6iqeqiX,2018-01-26
Surprised By The Joy,Richard Ashcroft,2018,3sgpTDd6m4gZP3ZIwMXri1,Surprised by the Joy - Edit,Richard Ashcroft,3sgpTDd6m4gZP3ZIwMXri1,2018-09-10
Survival,Drake,2018,2yg9UN4eo5eMVJ7OB4RWj3,Survival,Drake,2yg9UN4eo5eMVJ7OB4RWj3,2018-06-29
