"title","artist","hit"
"Kill This Love","BLACKPINK",1
"My Strange Addiction","Billie Eilish",1
"Shotta Flow","NLE Choppa",1
"Xanny","Billie Eilish",1
"ME!","Taylor Swift Featuring Brendon Urie",1
"EARFQUAKE","Tyler, The Creator",1
"If I Can't Have You","Shawn Mendes",1
"Wish Wish","DJ Khaled Featuring Cardi B & 21 Savage",1
"Truth Hurts","Lizzo",1
"Beer Never Broke My Heart","Luke Combs",1
"Just Us","DJ Khaled Featuring SZA",1
"You Stay","DJ Khaled Featuring Meek Mill, J Balvin, Lil Baby & Jeremih",1
"I Think","Tyler, The Creator",1
"Celebrate","DJ Khaled Featuring Travis Scott & Post Malone",1
"Homicide","Logic Featuring Eminem",1
"Running Out Of Time","Tyler, The Creator",1
"Igor's Theme","Tyler, The Creator",1
"New Magic Wand","Tyler, The Creator",1
"A Boy Is A Gun","Tyler, The Creator",1
"Soltera","Lunay, Daddy Yankee & Bad Bunny",1
"Someone You Loved","Lewis Capaldi",1
"Knockin' Boots","Luke Bryan",1
"What's Good","Tyler, The Creator",1
"What If I Never Get Over You","Lady Antebellum",1
"Puppet","Tyler, The Creator",1
"Weather The Storm","DJ Khaled Featuring Meek Mill & Lil Baby",1
"Go Loko","YG, Tyga & Jon Z",1
"All To Myself","Dan + Shay",1
"Triggered","Jhene Aiko",1
"Baila Baila Baila","Ozuna x Daddy Yankee x J Balvin x Farruko x Anuel AA",1
"Te Robare","Nicky Jam X Ozuna",1
"Money In The Grave","Drake Featuring Rick Ross",1
"No Guidance","Chris Brown Featuring Drake",1
"You Need To Calm Down","Taylor Swift",1
"Panini","Lil Nas X",1
"MEGATRON","Nicki Minaj",1
"Never Really Over","Katy Perry",1
"The Git Up","Blanco Brown",1
"The London","Young Thug, J. Cole & Travis Scott",1
"Cross Me","Ed Sheeran Featuring Chance The Rapper & PnB Rock",1
"Press","Cardi B",1
"Ran$om","Lil Tecca",1
"One Thing Right","Marshmello & Kane Brown",1
"Easier","5 Seconds Of Summer",1
"Some Of It","Eric Church",1
"Callaita","Bad Bunny & Tainy",1
"It's You","Ali Gatie",1
"Rearview Town","Jason Aldean",1
"Out The Mud","Lil Baby Featuring Future",1
"Call You Mine","The Chainsmokers & Bebe Rexha",1
"Trampoline","SHAED",1
"Bacc At It Again","Yella Beezy, Gucci Mane & Quavo",1
"Raised On Country","Chris Young",1
"Otro Trago","Sech, Darell, Nicky Jam, Ozuna & Anuel AA",1
"Only Human","Jonas Brothers",1
"The Ones That Didn't Make It Back Home","Justin Moore",1
"Cash Shit","Megan Thee Stallion Featuring DaBaby",1
"Omerta","Drake",1
"Summer Days","Martin Garrix Featuring Macklemore & Patrick Stump",1
"Goodbyes","Post Malone Featuring Young Thug",1
"My Type","Saweetie",1
"China","Anuel AA, Daddy Yankee, Karol G, Ozuna & J Balvin",1
"Antisocial","Ed Sheeran & Travis Scott",1
"The Archer","Taylor Swift",1
"Brown Skin Girl","Beyonce, SAINt JHN & Wizkid Featuring Blue Ivy Carter",1
"Lalala","Y2K & bbno$",1
"No Me Conoce","Jhay Cortez, J Balvin & Bad Bunny",1
"I Don't Know About You","Chris Lane",1
"Under The Sun","Dreamville Featuring J. Cole, Lute & DaBaby",1
"Southbound","Carrie Underwood",1
"Mood 4 Eva","Beyonce, JAY-Z & Childish Gambino Featuring Oumou Sangare",1
"Baguettes In The Face","Mustard featuring NAV, Playboi Carti & A Boogie Wit da Hoodie",1
"Que Pretendes","J Balvin & Bad Bunny",1
"Tip Of My Tongue","Kenny Chesney",1
"South Of The Border","Ed Sheeran Featuring Camila Cabello & Cardi B",1
"Lover","Taylor Swift",1
"Hot Girl Summer","Megan Thee Stallion, Nicki Minaj & Ty Dolla $ign",1
"Hot","Young Thug Featuring Gunna",1
"Bad Bad Bad","Young Thug Featuring Lil Baby",1
"Slide Away","Miley Cyrus",1
"Queen Of Mean","Sarah Jeffery",1
"What's The Move","Young Thug Featuring Lil Uzi Vert",1
"On Chill","Wale Featuring Jeremih",1
"Just How It Is","Young Thug",1
"Surf","Young Thug Featuring Gunna",1
"Living","Dierks Bentley",1
"Time","NF",1
"Sup Mate","Young Thug Featuring Future",1
"Love You Too Late","Cole Swindell",1
"Won't Be Late","Swae Lee Featuring Drake",1
"Prayed For You","Matt Stell",1
"Juicy","Doja Cat & Tyga",1
"Lil Baby","Young Thug",1
"Right Back","Khalid Featuring A Boogie Wit da Hoodie",1
"F.N","Lil Tjay",1
"Buy My Own Drinks","Runaway June",1
"Mac 10","Trippie Redd Featuring Lil Baby & Lil Duke",1
"What Happens In A Small Town","Brantley Gilbert + Lindsay Ell",1
"Ecstasy","Young Thug Featuring Machine Gun Kelly",1
"Uno","Ambjaay",1
"Daddy","Blueface & Rich The Kid",1
"We Were","Keith Urban",1
"Baby Sitter","DaBaby Featuring Offset",1
"Takeaway","The Chainsmokers & ILLENIUM Featuring Lennon Stella",1
"Did It Again","Lil Tecca",1
"Circles","Post Malone",1
"INTRO","DaBaby",1
"Take What You Want","Post Malone Featuring Ozzy Osbourne & Travis Scott",1
"Enemies","Post Malone Featuring DaBaby",1
"Camelot","NLE Choppa",1
"223's","YNW Melly & 9lokknine",1
"Good As Hell","Lizzo",1
"Saint-Tropez","Post Malone",1
"Don't Call Me Angel (Charlie's Angels)","Ariana Grande, Miley Cyrus & Lana Del Rey",1
"Hollywood's Bleeding","Post Malone",1
"Heat","Chris Brown Featuring Gunna",1
"Even Though I'm Leaving","Luke Combs",1
"Die For Me","Post Malone Featuring Future & Halsey",1
"Graveyard","Halsey",1
"On The Road","Post Malone Featuring Meek Mill & Lil Baby",1
"One Man Band","Old Dominion",1
"Good Vibes","Chris Janson",1
"Playing Games","Summer Walker",1
"Hot Girl Bummer","blackbear",1
"Self Control","YoungBoy Never Broke Again",1
"Behind Barz","Drake",1
"Remember You Young","Thomas Rhett",1
"Adicto","Tainy, Anuel AA & Ozuna",1
"A Thousand Bad Times","Post Malone",1
"Higher Love","Kygo X Whitney Houston",1
"Stuck In A Dream","Lil Mosey x Gunna",1
"Loco Contigo","DJ Snake, J. Balvin & Tyga",1
"Shameless","Camila Cabello",1
"The Bones","Maren Morris",1
"HIGHEST IN THE ROOM","Travis Scott",1
"10,000 Hours","Dan + Shay & Justin Bieber",1
"Bandit","Juice WRLD & YoungBoy Never Broke Again",1
"Lose You To Love Me","Selena Gomez",1
"Lonely Child","YoungBoy Never Broke Again",1
"Dance Monkey","Tones And I",1
"BOP","DaBaby",1
"VIBEZ","DaBaby",1
"Make No Sense","YoungBoy Never Broke Again",1
"Lights Up","Harry Styles",1
"All Dat","Moneybagg Yo X Megan Thee Stallion",1
"Come Thru","Summer Walker & Usher",1
"Make It Right","BTS Featuring Lauv",1
"Leave Em Alone","Layton Greene, Lil Baby, City Girls & PnB Rock",1
"Hot Now","YoungBoy Never Broke Again",1
"Rich As Hell","YoungBoy Never Broke Again",1
"Kinfolks","Sam Hunt",1
"In Control","YoungBoy Never Broke Again",1
"Heartache Medication","Jon Pardi",1
"Hot Shower","Chance The Rapper Featuring MadeinTYO & DaBaby",1
"Nice To Meet Ya","Niall Horan",1
"Carter Son","YoungBoy Never Broke Again",1
"La Cancion","J Balvin & Bad Bunny",1
"I'll Kill You","Summer Walker Featuring Jhene Aiko",1
"TOES","DaBaby Featuring Lil Baby & Moneybagg Yo",1
"DHL","Frank Ocean",1
"Everything I Wanted","Billie Eilish",1
"Roxanne","Arizona Zervas",1
"Woah","Lil Baby",1
"Don't Start Now","Dua Lipa",1
"Jerry Sprunger","Tory Lanez & T-Pain",1
"Reply","A Boogie Wit da Hoodie Featuring Lil Uzi Vert",1
"Follow God","Kanye West",1
"Heart On Ice","Rod Wave",1
"None Of Your Concern","Jhene Aiko Featuring Big Sean",1
"Watermelon Sugar","Harry Styles",1
"The Take","Tory Lanez Featuring Chris Brown",1
"Ridin' Roads","Dustin Lynch",1
"Falling","Trevor Daniel",1
"All The Good Girls Go To Hell","Billie Eilish",1
"homecoming queen?","Kelsea Ballerini",1
"Slow Dancing In The Dark","Joji",1
"Beauty In The Benz","Tory Lanez Featuring Snoop Dogg",1
"Tusa","Karol G & Nicki Minaj",1
"We Back","Jason Aldean",1
"Homesick","Kane Brown",1
"Death","Trippie Redd Featuring DaBaby",1
"Yellow Hearts","Ant Saunders",1
"Hell Right","Blake Shelton Featuring Trace Adkins",1
"RITMO (Bad Boys For Life)","Black Eyed Peas X J Balvin",1
"The Box","Roddy Ricch",1
"Happy Holiday / The Holiday Season","Andy Williams",1
"Like It's Christmas","Jonas Brothers",1
"Futsal Shuffle 2020","Lil Uzi Vert",1
"You're A Mean One, Mr. Grinch","Thurl Ravenscroft",1
"Suicidal","YNW Melly & Juice WRLD",1
"No Idea","Don Toliver",1
"My Oh My","Camila Cabello Featuring DaBaby",1
"Into The Unknown","Idina Menzel & AURORA",1
"Blinding Lights","The Weeknd",1
"Start Wit Me","Roddy Ricch & Gunna",1
"Let Me Know (I Wonder Why Freestyle)","Juice WRLD",1
"Vete","Bad Bunny",1
"Tip Toe","Roddy Ricch Featuring A Boogie Wit da Hoodie",1
"BEST ON EARTH","Russ & BIA",1
"Life Is Good","Future Featuring Drake",1
"Godzilla","Eminem Featuring Juice WRLD",1
"Yummy","Justin Bieber",1
"What A Man Gotta Do","Jonas Brothers",1
"Good News","Mac Miller",1
"High Fashion","Roddy Ricch Featuring Mustard",1
"You Should Be Sad","Halsey",1
"Darkness","Eminem",1
"Those Kinda Nights","Eminem Featuring Ed Sheeran",1
"Sum 2 Prove","Lil Baby",1
"Unaccommodating","Eminem Featuring Young M.A",1
"Blue World","Mac Miller",1
"You Gon' Learn","Eminem Featuring Royce da 5'9"" & White Gold",1
"Black Swan","BTS",1
"P*$$y Fairy (OTW)","Jhene Aiko",1
"Leaving Heaven","Eminem Featuring Skylar Grey",1
"Hand Me Downs","Mac Miller",1
"Premonition (Intro)","Eminem",1
"I Can See","Mac Miller",1
"In Too Deep","Eminem",1
"I Hope","Gabby Barrett Featuring Charlie Puth",1
"Woods","Mac Miller",1
"Nobody But You","Blake Shelton Duet With Gwen Stefani",1
"SUGAR","BrockHampton",1
"Rare","Selena Gomez",1
"U Played","MoneyBagg Yo Featuring Lil Baby",1
"Marsh","Eminem",1
"No Regrets","Eminem Featuring Don Toliver",1
"Out West","JACKBOYS Featuring Young Thug",1
"More Hearts Than Mine","Ingrid Andress",1
"I Wish Grandpas Never Died","Riley Green",1
"Make Me Want To","Jimmie Allen",1
"Lock It Up","Eminem Featuring Anderson .Paak",1
"What She Wants Tonight","Luke Bryan",1
"Say So","Doja Cat Featuring Nicki Minaj",1
"Stepdad","Eminem",1
"I Hope You're Happy Now","Carly Pearce & Lee Brice",1
"Intentions","Justin Bieber Featuring Quavo",1
"No Time To Die","Billie Eilish",1
"Numbers","A Boogie Wit da Hoodie Featuring Roddy Ricch, Gunna & London On Da Track",1
"To Die For","Sam Smith",1
"g n f (Give No Fxk)","Migos, Young Thug & Travis Scott",1
"Dior","Pop Smoke",1
"Blueberry Faygo","Lil Mosey",1
"Me And My Guitar","A Boogie Wit da Hoodie",1
"Go Stupid","Polo G Featuring NLE Choppa & Stunna 4 Vegas",1
"Might Not Give Up","A Boogie Wit da Hoodie Featuring Young Thug",1
"Chasin' You","Morgan Wallen",1
"Slow Dance In A Parking Lot","Jordan Davis",1
"Thug Love","A Boogie Wit da Hoodie",1
"Homemade","Jake Owen",1
"Before You Go","Lewis Capaldi",1
"After Hours","The Weeknd",1
"Know Your Worth","Khalid x Disclosure",1
"Ignorantes","Bad Bunny & Sech",1
"Stain","A Boogie Wit da Hoodie Featuring DaBaby",1
"Whats Poppin","Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",1
"Come Around Me","Justin Bieber",1
"Catch","Brett Young",1
"B.I.T.C.H.","Megan Thee Stallion",1
"King Of My City","A Boogie Wit da Hoodie",1
"Dive Bar","Garth Brooks & Blake Shelton",1
"Cinderella Story","A Boogie Wit da Hoodie",1
"Habitual","Justin Bieber",1
"In Your Eyes","The Weeknd",1
"Savage","Megan Thee Stallion",1
"Alone Again","The Weeknd",1
"Scared To Live","The Weeknd",1
"Hardest To Love","The Weeknd",1
"Stupid Love","Lady Gaga",1
"Too Late","The Weeknd",1
"Snowchild","The Weeknd",1
"Escape From LA","The Weeknd",1
"Save Your Tears","The Weeknd & Ariana Grande",1
"Faith","The Weeknd",1
"I Love Me","Demi Lovato",1
"Myron","Lil Uzi Vert",1
"Death Bed","Powfu Featuring beabadoobee",1
"Sunday Best","Surfaces",1
"Does To Me","Luke Combs Featuring Eric Church",1
"Beer Can't Fix","Thomas Rhett Featuring Jon Pardi",1
"Repeat After Me (Interlude)","The Weeknd",1
"P2","Lil Uzi Vert",1
"Supalonely","BENEE Featuring Gus Dapperton",1
"Baby Pluto","Lil Uzi Vert",1
"Oprah's Bank Account","Lil Yachty, Drake & DaBaby",1
"B.S.","Jhene Aiko Featuring H.E.R.",1
"Until I Bleed Out","The Weeknd",1
"Grace","Lil Baby & 42 Dugg",1
"Bean (Kobe)","Lil Uzi Vert Featuring Chief Keef",1
"Lo Mein","Lil Uzi Vert",1
"Emotionally Scarred","Lil Baby",1
"Heatin Up","Lil Baby & Gunna",1
"Si Veo A Tu Mama","Bad Bunny",1
"Yessirskiii","Lil Uzi Vert & 21 Savage",1
"Walk Em Down","NLE Choppa Featuring Roddy Ricch",1
"The Other Girl","Kelsea Ballerini x Halsey",1
"La Dificil","Bad Bunny",1
"Toosie Slide","Drake",1
"Find My Way","DaBaby",1
"@ MEH","Playboi Carti",1
"Break My Heart","Dua Lipa",1
"PICK UP","DaBaby Featuring Quavo",1
"Level Of Concern","twenty one pilots",1
"Hard To Forget","Sam Hunt",1
"NASTY","DaBaby Featuring Ashanti & Megan Thee Stallion",1
"LIGHTSKIN SH*T","DaBaby Featuring Future & jetsonmade",1
"After A Few","Travis Denning",1
"More Than My Hometown","Morgan Wallen",1
"CAN'T STOP","DaBaby",1
"BLAME IT ON BABY","DaBaby",1
"Yo Perreo Sola","Bad Bunny",1
"SAD SHIT","DaBaby",1
"DROP","DaBaby Featuring A Boogie Wit da Hoodie & London On Da Track",1
"TALK ABOUT IT","DaBaby",1
"Believe It","PARTYNEXTDOOR & Rihanna",1
"If The World Was Ending","JP Saxe Featuring Julia Michaels",1
"Turks","NAV, Gunna & Travis Scott",1
"Bluebird","Miranda Lambert",1
"Be A Light","Thomas Rhett Featuring Reba McEntire, Hillary Scott, Chris Tomlin & Keith Urban",1
"CHAMPION","DaBaby",1
"I Dare You","Kelly Clarkson",1
"Here And Now","Kenny Chesney",1
"In Between","Scotty McCreery",1
"Broke In A Minute","Tory Lanez",1
"July","Noah Cyrus & Leon Bridges",1
"Die From A Broken Heart","Maddie & Tae",1
"Ride It.","Regard",1
"Captain Hook","Megan Thee Stallion",1
"God Whispered Your Name","Keith Urban",1
"PTSD","G Herbo Featuring Chance The Rapper, Juice WRLD & Lil Uzi Vert",1
"Safaera","Bad Bunny, Jowell & Randy & Nengo Flow",1
"Girl Of My Dreams","Rod Wave",1
"Stuck With U","Ariana Grande & Justin Bieber",1
"The Scotts","THE SCOTTS, Travis Scott & Kid Cudi",1
"Gooba","6ix9ine",1
"Party Girl","StaySolidRocky",1
"Dollaz On My Head","Gunna Featuring Young Thug",1
"Be Kind","Marshmello & Halsey",1
"Cooler Than A Bitch","Gunna Featuring Roddy Ricch",1
"One Margarita","Luke Bryan",1
"Flex","Polo G Featuring Juice WRLD",1
"Go Crazy","Chris Brown & Young Thug",1
"Top Floor","Gunna Featuring Travis Scott",1
"Wunna","Gunna",1
"Chicago Freestyle","Drake Featuring Giveon",1
"Blindfold","Gunna Featuring Lil Baby",1
"We Paid","Lil Baby & 42 Dugg",1
"Need It","Migos Featuring YoungBoy Never Broke Again",1
"I Love My Country","Florida Georgia Line",1
"SkyBox","Gunna",1
"Argentina","Gunna",1
"Met Gala","Gunna",1
"Righteous","Juice WRLD",1
"Daechwita","Agust D",1
"Nasty Girl / On Camera","Gunna",1
"Daisies","Katy Perry",1
"Solitaires","Future Featuring Travis Scott",1
"MOTW","Gunna",1
"Trillionaire","Future Featuring YoungBoy Never Broke Again",1
"Gimmick","Gunna",1
"Drinking Alone","Carrie Underwood",1
"Don't Rush","Young T & Bugsey Featuring Headie One",1
"Be Something","Polo G Featuring Lil Baby",1
"Martin & Gina","Polo G",1
"21","Polo G",1
"Feigning","Gunna",1
"All In","Lil Baby",1
"ily","Surf Mesa Featuring Emilee",1
"The Bigger Picture","Lil Baby",1
"Trollz","6ix9ine & Nicki Minaj",1
"Black Parade","Beyonce",1
"Savage Love (Laxed - Siren Beat)","Jawsh 685 x Jason Derulo",1
"Snow On Tha Bluff","J. Cole",1
"Bleed","A Boogie Wit da Hoodie",1
"Got What I Got","Jason Aldean",1
"One Big Country Song","LOCASH",1
"Why We Drink","Justin Moore",1
"Done","Chris Janson",1
"Cool Again","Kane Brown",1
"One Of Them Girls","Lee Brice",1
"Shotta Flow 5","NLE Choppa",1
"One Beer","HARDY Featuring Lauren Alaina & Devin Dawson",1
"One Night Standards","Ashley McBryde",1
"Tommy Lee","Tyla Yaweh & Post Malone",1
"Do It","Chloe X Halle",1
"My Truck","Breland",1
"One Shot","YoungBoy Never Broke Again Featuring Lil Baby",1
"Need Me","J.I The Prince Of N.Y",1
"Pretty Heart","Parker McCollum",1
"Bang!","AJR",1
"Popstar","DJ Khaled Featuring Drake",1
"Greece","DJ Khaled Featuring Drake",1
"Come & Go","Juice WRLD x Marshmello",1
"Wishing Well","Juice WRLD",1
"For The Night","Pop Smoke Featuring Lil Baby & DaBaby",1
"The Woo","Pop Smoke Featuring 50 Cent & Roddy Ricch",1
"Hate The Other Side","Juice WRLD & Marshmello Featuring Polo G & The Kid LAROI",1
"Conversations","Juice WRLD",1
"Rags2Riches","Rod Wave Featuring ATR Son Son",1
"Life's A Mess","Juice WRLD X Halsey",1
"Said Sum","Moneybagg Yo",1
"Girls In The Hood","Megan Thee Stallion",1
"Blood On My Jeans","Juice WRLD",1
"Got It On Me","Pop Smoke",1
"Titanic","Juice WRLD",1
"Stay High","Juice WRLD",1
"Tap In","Saweetie",1
"Bad Energy","Juice WRLD",1
"Mood Swings","Pop Smoke Featuring Lil Tjay",1
"Lovin' On You","Luke Combs",1
"Something Special","Pop Smoke",1
"Tell Me U Luv Me","Juice WRLD & Trippie Redd",1
"Up Up And Away","Juice WRLD",1
"Fighting Demons","Juice WRLD",1
"Past Life","Trevor Daniel x Selena Gomez",1
"3 Headed Goat","Lil Durk Featuring Lil Baby & Polo G",1
"Can't Die","Juice WRLD",1
"Screw Juice","Juice WRLD",1
"Breaking Me","Topic & A7S",1
"Enjoy Yourself","Pop Smoke Featuring Karol G",1
"the.climb.back","J. Cole",1
"WAP","Cardi B Featuring Megan Thee Stallion",1
"Laugh Now Cry Later","Drake Featuring Lil Durk",1
"Mood","24kGoldn Featuring iann dior",1
"Cardigan","Taylor Swift",1
"7 Summers","Morgan Wallen",1
"Midnight Sky","Miley Cyrus",1
"Nobody's Love","Maroon 5",1
"Heather","Conan Gray",1
"My Future","Billie Eilish",1
"I Should Probably Go To Bed","Dan + Shay",1
"I Called Mama","Tim McGraw",1
"24","Money Man Featuring Lil Baby",1
"Kacey Talk","YoungBoy Never Broke Again",1
"Un Dia (One Day)","J Balvin, Dua Lipa, Bad Bunny & Tainy",1
"Kings & Queens","Ava Max",1
"Happy Anywhere","Blake Shelton Featuring Gwen Stefani",1
"Some Girls","Jameson Rodgers",1
"Hawai","Maluma & The Weeknd",1
"Caramelo","Ozuna x Karol G x Myke Towers",1
"The 1","Taylor Swift",1
"My Ex's Best Friend","Machine Gun Kelly X blackbear",1
"La Jeepeta","Nio Garcia x Anuel AA x Myke Towers x Brray x Juanka",1
"Lonely If You Are","Chase Rice",1
"You Broke Me First.","Tate McRae",1
"Spicy","Nas Featuring Fivio Foreign & A$AP Ferg",1
"Exile","Taylor Swift Featuring Bon Iver",1
"B*tch From da Souf","Mulatto",1
"Holy","Justin Bieber Featuring Chance The Rapper",1
"What You Know Bout Love","Pop Smoke",1
"One Too Many","Keith Urban Duet With P!nk",1
"Ice Cream","BLACKPINK X Selena Gomez",1
"Starting Over","Chris Stapleton",1
"OK Not To Be OK","Marshmello & Demi Lovato",1
"Relacion","Sech, Daddy Yankee & J Balvin Featuring Rosalia & Farruko",1
"Love You Like I Used To","Russell Dickerson",1
"Ain't Always The Cowboy","Jon Pardi",1
"Dolly","Lil Tecca & Lil Uzi Vert",1
"Hit Different","SZA Featuring Ty Dolla $ign",1
"Everywhere But On","Matt Stell",1
"Over Now","Calvin Harris X The Weeknd",1
"You Got It","VEDO",1
"My Window","YoungBoy Never Broke Again Featuring Lil Wayne",1
"When You Down","Lil Tecca & Polo G Featuring Lil Durk",1
"Me Gusta","Anitta Featuring Cardi B & Myke Towers",1
"Wet. (She Got That...)","YFN Lucci",1
"Whole Lotta Choppas","Sada Baby Featuring Nicki Minaj",1
"Blind","DaBaby Featuring Young Thug",1
"Drug Addiction","YoungBoy Never Broke Again",1
"Wonder","Shawn Mendes",1
"Franchise","Travis Scott Featuring Young Thug & M.I.A.",1
"Mr. Right Now","21 Savage & Metro Boomin Featuring Drake",1
"Levitating","Dua Lipa",1
"Runnin","21 Savage & Metro Boomin",1
"You're Mines Still","Yung Bleu Featuring Drake",1
"Better Together","Luke Combs",1
"Big, Big Plans","Chris Lane",1
"U 2 Luv","Ne-Yo & Jeremih",1
"Hate The Way","G-Eazy Featuring blackbear",1
"Canceled","Larray",1
"Glock In My Lap","21 Savage & Metro Boomin",1
"Happy Does","Kenny Chesney",1
"Bloody Valentine","Machine Gun Kelly",1
"Throat Baby (Go Baby)","BRS Kash",1
"Hole In The Bottle","Kelsea Ballerini",1
"Pardon","T.I. Featuring Lil Baby",1
"Champagne Night","Lady A",1
"Positions","Ariana Grande",1
"Therefore I Am","Billie Eilish",1
"Blue & Grey","BTS",1
"Dakiti","Bad Bunny & Jhay Cortez",1
"Somebody's Problem","Morgan Wallen",1
"34+35","Ariana Grande Feat. Doja Cat & Megan Thee Stallion",1
"Still Goin Down","Morgan Wallen",1
"Forever After All","Luke Combs",1
"pov","Ariana Grande",1
"Whoopty","CJ",1
"Fly To My Room","BTS",1
"Telepathy","BTS",1
"Cry Baby","Megan Thee Stallion Featuring DaBaby",1
"Dis-ease","BTS",1
"Took Her To The O","King Von",1
"Tyler Herro","Jack Harlow",1
"Golden","Harry Styles",1
"Shots Fired","Megan Thee Stallion",1
"Livin' The Dream","Morgan Wallen",1
"Back To The Streets","Saweetie Featuring Jhene Aiko",1
"Pain Away","Meek Mill Featuring Lil Durk",1
"Drankin N Smokin","Future & Lil Uzi Vert",1
"Do It On The Tip","Megan Thee Stallion Featuring City Girls & Hot Girl Meg",1
"Bichota","Karol G",1
"Cover Me Up","Morgan Wallen",1
"So Done","The Kid LAROI",1
"Wonderful Christmastime","Paul McCartney",1
"Mele Kalikimaka (Merry Christmas)","Bing Crosby & The Andrews Sisters",1
"Willow","Taylor Swift",1
